date,value
2025-10-29,83.21
2025-10-30,83.33
2025-10-31,83.31
2025-11-03,83.35
2025-11-04,82.96
2025-11-05,83.04
2025-11-06,81.9
2025-11-07,80.75
2025-11-10,82.94
2025-11-11,82.87
2025-11-12,83.4
2025-11-13,81.95
2025-11-14,81.8
2025-11-17,81.52
2025-11-18,80.53
2025-11-19,80.44
2025-11-20,81.1
2025-11-21,79.41
2025-11-24,80.45
2025-11-25,80.32
2025-11-26,82.16
2025-11-27,82.19
2025-11-28,82.56
2025-12-01,81.78
2025-12-02,82.04
2025-12-03,81.85
2025-12-04,82.76
2025-12-05,82.82
2025-12-08,83.56
2025-12-09,83.94
2025-12-10,83.85
2025-12-11,83.13
2025-12-12,81.64
2025-12-15,82.0
2025-12-16,81.09
2025-12-17,80.1
2025-12-18,81.57
2025-12-19,82.71
2025-12-22,83.18
2025-12-23,83.45
2025-12-29,83.2
2025-12-30,83.47
2026-01-02,83.37
2026-01-05,85.05
2026-01-06,85.3
2026-01-07,85.61
2026-01-08,84.65
2026-01-09,85.81
2026-01-12,86.05
2026-01-13,86.75
2026-01-14,85.61
2026-01-15,87.26
2026-01-16,87.27
2026-01-19,86.06
2026-01-20,85.51
2026-01-21,85.27
2026-01-22,85.36
2026-01-23,85.08
2026-01-26,84.94
2026-01-27,85.45
2026-01-28,85.59
2026-01-29,84.36
2026-01-30,84.9
2026-02-02,85.54
2026-02-03,85.39
2026-02-04,83.23
2026-02-05,82.25
2026-02-06,84.15
2026-02-09,85.83
2026-02-10,85.62
2026-02-11,85.39
2026-02-12,84.09
2026-02-13,84.0
2026-02-16,84.1
2026-02-17,84.49
2026-02-18,86.02
2026-02-19,85.71
2026-02-20,86.29
2026-02-23,85.24
2026-02-24,85.38
2026-02-25,86.75
2026-02-26,86.22
2026-02-27,85.48
2026-03-02,85.6
2026-03-03,83.3
2026-03-04,84.66
2026-03-05,83.45
2026-03-06,82.21
2026-03-09,81.89
2026-03-10,84.38
2026-03-11,84.04
2026-03-12,83.13
2026-03-13,82.73
2026-03-16,83.43
2026-03-17,83.68
2026-03-18,83.9
2026-03-19,82.07
2026-03-20,80.79
2026-03-23,81.3
2026-03-24,81.48
2026-03-25,82.84
2026-03-26,80.87
2026-03-27,79.64
2026-03-30,79.41
2026-03-31,79.55
2026-04-01,83.15
2026-04-02,82.82
2026-04-07,82.65
2026-04-08,86.5
2026-04-09,87.06
2026-04-10,88.02
2026-04-13,87.64
2026-04-14,89.09
2026-04-15,88.85
2026-04-16,89.26
2026-04-17,90.41
2026-04-20,89.89
2026-04-21,89.4
2026-04-22,90.17
2026-04-23,91.18
2026-04-24,91.35
2026-04-27,91.11
2026-04-28,89.77
2026-04-29,90.52
2026-04-30,91.92
2026-05-04,92.22
2026-05-05,94.16
2026-05-06,95.82
2026-05-07,94.84
2026-05-08,95.74
2026-05-11,97.63
2026-05-12,96.08
2026-05-13,98.36
2026-05-14,99.0
2026-05-15,97.26
