date,value
2025-10-22,9.754
2025-10-23,9.798
2025-10-24,9.87
2025-10-27,9.936
2025-10-28,9.94596
2025-10-29,9.964
2025-10-30,9.97
2025-10-31,9.958
2025-11-03,9.978
2025-11-04,9.936
2025-11-05,9.95
2025-11-06,9.812
2025-11-07,9.68596
2025-11-10,9.882
2025-11-11,9.918
2025-11-12,9.97
2025-11-13,9.84
2025-11-14,9.82596
2025-11-17,9.782
2025-11-18,9.648
2025-11-19,9.67
2025-11-20,9.72596
2025-11-21,9.632
2025-11-24,9.754
2025-11-25,9.776
2025-11-26,9.892
2025-11-27,9.884
2025-11-28,9.922
2025-12-01,9.88596
2025-12-02,9.884
2025-12-03,9.88596
2025-12-04,9.916
2025-12-05,9.956
2025-12-08,9.934
2025-12-09,9.94
2025-12-10,9.92596
2025-12-11,9.898
2025-12-12,9.834
2025-12-15,9.84596
2025-12-16,9.774
2025-12-17,9.732
2025-12-18,9.842
2025-12-19,9.884
2025-12-22,9.908
2025-12-23,9.92596
2025-12-29,9.956
2025-12-30,9.978
2026-01-02,9.958
2026-01-05,10.102
2026-01-06,10.146
2026-01-07,10.166
2026-01-08,10.15
2026-01-09,10.244
2026-01-12,10.248
2026-01-13,10.272
2026-01-14,10.208
2026-01-15,10.346
2026-01-16,10.32
2026-01-19,10.198
2026-01-20,10.1
2026-01-21,10.13
2026-01-22,10.202
2026-01-23,10.174
2026-01-26,10.134
2026-01-27,10.132
2026-01-28,10.156
2026-01-29,10.058
2026-01-30,10.124
2026-02-02,10.216
2026-02-03,10.188
2026-02-04,10.176
2026-02-05,10.088
2026-02-06,10.196
2026-02-09,10.244
2026-02-10,10.268
2026-02-11,10.27
2026-02-12,10.176
2026-02-13,10.178
2026-02-16,10.164
2026-02-17,10.182
2026-02-18,10.298
2026-02-19,10.28
2026-02-20,10.32
2026-02-23,10.312
2026-02-24,10.304
2026-02-25,10.388
2026-02-26,10.356
2026-02-27,10.318
2026-03-02,10.334
2026-03-03,10.174
2026-03-04,10.28
2026-03-05,10.216
2026-03-06,10.106
2026-03-09,10.056
2026-03-10,10.218
2026-03-11,10.176
2026-03-12,10.104
2026-03-13,10.092
2026-03-16,10.128
2026-03-17,10.156
2026-03-18,10.09
2026-03-19,9.923
2026-03-20,9.805
2026-03-23,9.872
2026-03-24,9.867
2026-03-25,9.962
2026-03-26,9.855
2026-03-27,9.722
2026-03-30,9.786
2026-03-31,9.766
2026-04-01,9.983
2026-04-02,9.966
2026-04-07,9.917
2026-04-08,10.192
2026-04-09,10.202
2026-04-10,10.228
2026-04-13,10.226
2026-04-14,10.352
2026-04-15,10.376
2026-04-16,10.446
2026-04-17,10.582
2026-04-20,10.538
2026-04-21,10.518
2026-04-22,10.57
2026-04-23,10.596
2026-04-24,10.576
2026-04-27,10.568
2026-04-28,10.52
2026-04-29,10.534
2026-04-30,10.608
2026-05-04,10.648
2026-05-05,10.748
2026-05-06,10.888
2026-05-07,10.878
2026-05-08,10.892
2026-05-11,10.928
2026-05-12,10.806
2026-05-13,10.95
2026-05-14,11.078
2026-05-15,10.966
